id,url,viewed,user_id
130,https://www.instagram.com/ollaalla/,1,2
131,https://www.instagram.com/__viktoriya__gv/,1,2
132,https://www.instagram.com/mersi161/,1,2
133,https://www.instagram.com/ibrohimovanigora83/,1,2
134,https://www.instagram.com/mashadasha13/,1,2
135,https://www.instagram.com/katrin.bark/,1,2
136,https://www.instagram.com/st.rozi/,1,2
137,https://www.instagram.com/ona_malina_/,1,2
138,https://www.instagram.com/narublevkerigelife/,1,2
139,https://www.instagram.com/savenkova.anna/,1,2
140,https://www.instagram.com/lisabettaaaaa/,1,2
141,https://www.instagram.com/ruksandaviktorovna/,1,2
142,https://www.instagram.com/_blikyan_/,1,2
143,https://www.instagram.com/shop_essentuki/,1,2
144,https://www.instagram.com/bemanurlanova/,1,2
145,https://www.instagram.com/a.a.g._interior/,1,2
146,https://www.instagram.com/sochi_proekt/,1,2
147,https://www.instagram.com/__anna_gl__/,1,2
148,https://www.instagram.com/dasha_denke/,1,2
149,https://www.instagram.com/mr.dik_dior/,1,2
150,https://www.instagram.com/son__margarita/,1,2
151,https://www.instagram.com/chihahuha/,1,2
152,https://www.instagram.com/bossosv2019/,1,2
153,https://www.instagram.com/engraving_by_valery/,1,2
154,https://www.instagram.com/tais_design_interior/,1,2
155,https://www.instagram.com/crazy_boss_mom/,1,2
156,https://www.instagram.com/dariaaaaa9/,1,2
157,https://www.instagram.com/b.malik555/,1,2
158,https://www.instagram.com/oksanayartseva1/,1,2
159,https://www.instagram.com/ryab_ma/,1,2
160,https://www.instagram.com/vivid_soul__/,1,2
161,https://www.instagram.com/aliiazagitov/,1,2
162,https://www.instagram.com/olechkakabatova/,1,2
163,https://www.instagram.com/olga_v_k7/,1,2
164,https://www.instagram.com/aniuta3221/,1,2
165,https://www.instagram.com/favourite88/,1,2
166,https://www.instagram.com/sveta._.pn/,1,2
167,https://www.instagram.com/rominaiurku/,1,2
168,https://www.instagram.com/aleksandrina5613/,1,2
169,https://www.instagram.com/obmery_msk/,1,2
170,https://www.instagram.com/theayykezhakipbaeva_/,1,2
171,https://www.instagram.com/anastasiya_germany/,1,2
172,https://www.instagram.com/vesta3012/,1,2
173,https://www.instagram.com/nata_lia_ross/,1,2
174,https://www.instagram.com/__sdianka__/,1,2
175,https://www.instagram.com/ginasaraswat/,1,2
176,https://www.instagram.com/aburtseva02/,1,2
177,https://www.instagram.com/darya_sdd/,1,2
178,https://www.instagram.com/alldancetogether/,1,2
179,https://www.instagram.com/li.ka9158/,1,2
180,https://www.instagram.com/n__marijaaa/,1,2
181,https://www.instagram.com/filnastya/,1,2
182,https://www.instagram.com/marina_cernoseina/,1,2
183,https://www.instagram.com/__debutante__/,1,2
184,https://www.instagram.com/svetlana__babiy/,1,2
185,https://www.instagram.com/ev_kizilova/,1,2
186,https://www.instagram.com/lena.pishtoaie/,1,2
187,https://www.instagram.com/vikuncy_vikuncy/,1,2
188,https://www.instagram.com/smirnova_minali/,1,2
189,https://www.instagram.com/altynai_kabdenova/,1,2
190,https://www.instagram.com/e.pastryshopmms/,1,2
191,https://www.instagram.com/__lusine_sukiasyan/,1,2
192,https://www.instagram.com/kostyleva_ira/,1,2
193,https://www.instagram.com/life_alf_life/,1,2
194,https://www.instagram.com/mashadid2005/,1,2
195,https://www.instagram.com/6550_mari/,1,2
196,https://www.instagram.com/valeriya4224/,1,2
197,https://www.instagram.com/krosshop555/,1,2
198,https://www.instagram.com/katerina_mamaa/,1,2
199,https://www.instagram.com/korulinatatyana/,1,2
